"","DateTime","Middeltemperatur","Maksimumtemperatur","Minimumtemperatur","lattitude[i]","longtitude[i]","by[i]"
"470","2020-01-20 16:00:00",6,6.3,5.6,55.3088,10.4398,"Årslev"
"471","2020-01-20 17:00:00",5.4,5.7,5.1,55.3088,10.4398,"Årslev"
"472","2020-01-20 18:00:00",5.4,5.7,5.1,55.3088,10.4398,"Årslev"
"473","2020-01-20 19:00:00",5.6,5.8,5.5,55.3088,10.4398,"Årslev"
"474","2020-01-20 20:00:00",5.7,5.9,5.5,55.3088,10.4398,"Årslev"
"475","2020-01-20 21:00:00",5.8,6,5.6,55.3088,10.4398,"Årslev"
"476","2020-01-20 22:00:00",5.9,6,5.7,55.3088,10.4398,"Årslev"
"477","2020-01-20 23:00:00",5.9,6.1,5.7,55.3088,10.4398,"Årslev"
"478","2020-01-21 00:00:00",5.9,6.1,5.8,55.3088,10.4398,"Årslev"
"479","2020-01-21 01:00:00",5.9,6.1,5.8,55.3088,10.4398,"Årslev"
"480","2020-01-21 02:00:00",5.9,6,5.7,55.3088,10.4398,"Årslev"
"481","2020-01-21 03:00:00",5.8,6,5.7,55.3088,10.4398,"Årslev"
"482","2020-01-21 04:00:00",5.7,5.9,5.7,55.3088,10.4398,"Årslev"
"483","2020-01-21 05:00:00",5.7,5.9,5.6,55.3088,10.4398,"Årslev"
"484","2020-01-21 06:00:00",5.7,5.8,5.5,55.3088,10.4398,"Årslev"
"485","2020-01-21 07:00:00",5.9,6,5.6,55.3088,10.4398,"Årslev"
"486","2020-01-21 08:00:00",6,6.2,5.8,55.3088,10.4398,"Årslev"
"487","2020-01-21 09:00:00",6.1,6.3,6,55.3088,10.4398,"Årslev"
"488","2020-01-21 10:00:00",6.2,6.5,6.1,55.3088,10.4398,"Årslev"
"489","2020-01-21 11:00:00",6.4,6.6,6.3,55.3088,10.4398,"Årslev"
"490","2020-01-21 12:00:00",6.5,6.7,6.3,55.3088,10.4398,"Årslev"
"491","2020-01-21 13:00:00",6.8,7,6.6,55.3088,10.4398,"Årslev"
"492","2020-01-21 14:00:00",6.7,6.9,6.5,55.3088,10.4398,"Årslev"
"493","2020-01-21 15:00:00",6.5,6.7,6.2,55.3088,10.4398,"Årslev"
"494","2020-01-21 16:00:00",6.3,6.4,6.1,55.3088,10.4398,"Årslev"
"495","2020-01-21 17:00:00",6.3,6.5,6.2,55.3088,10.4398,"Årslev"
"496","2020-01-21 18:00:00",6.4,6.5,6.2,55.3088,10.4398,"Årslev"
"497","2020-01-21 19:00:00",6.5,6.6,6.4,55.3088,10.4398,"Årslev"
"498","2020-01-21 20:00:00",6.5,6.6,6.4,55.3088,10.4398,"Årslev"
"499","2020-01-21 21:00:00",6.5,6.7,6.4,55.3088,10.4398,"Årslev"
"500","2020-01-21 22:00:00",6.6,6.8,6.4,55.3088,10.4398,"Årslev"
"501","2020-01-21 23:00:00",6.7,6.8,6.5,55.3088,10.4398,"Årslev"
"502","2020-01-22 00:00:00",6.5,6.7,6.2,55.3088,10.4398,"Årslev"
"503","2020-01-22 01:00:00",6.2,6.5,5.9,55.3088,10.4398,"Årslev"
"504","2020-01-22 02:00:00",6.1,6.2,5.9,55.3088,10.4398,"Årslev"
"505","2020-01-22 03:00:00",5.7,6.1,5.4,55.3088,10.4398,"Årslev"
"506","2020-01-22 04:00:00",5.6,5.9,5.3,55.3088,10.4398,"Årslev"
"507","2020-01-22 05:00:00",5.2,5.6,4.8,55.3088,10.4398,"Årslev"
"508","2020-01-22 06:00:00",4.9,5.1,4.7,55.3088,10.4398,"Årslev"
"509","2020-01-22 07:00:00",4.9,5.1,4.7,55.3088,10.4398,"Årslev"
"510","2020-01-22 08:00:00",4.8,5,4.6,55.3088,10.4398,"Årslev"
"511","2020-01-22 09:00:00",5.1,5.4,4.8,55.3088,10.4398,"Årslev"
"512","2020-01-22 10:00:00",5.8,6.3,5.3,55.3088,10.4398,"Årslev"
"513","2020-01-22 11:00:00",6.4,6.7,6.2,55.3088,10.4398,"Årslev"
"514","2020-01-22 12:00:00",6.7,7,6.3,55.3088,10.4398,"Årslev"
"515","2020-01-22 13:00:00",7.1,7.3,6.8,55.3088,10.4398,"Årslev"
"516","2020-01-22 14:00:00",7.1,7.3,6.8,55.3088,10.4398,"Årslev"
"517","2020-01-22 15:00:00",6.3,6.9,5.7,55.3088,10.4398,"Årslev"
"518","2020-01-22 16:00:00",5.4,5.9,4.7,55.3088,10.4398,"Årslev"
"519","2020-01-22 17:00:00",4.5,4.8,3.9,55.3088,10.4398,"Årslev"
"520","2020-01-22 18:00:00",3.7,4,2.6,55.3088,10.4398,"Årslev"
"521","2020-01-22 19:00:00",2.5,2.8,2.2,55.3088,10.4398,"Årslev"
"522","2020-01-22 20:00:00",1.8,2.3,1.4,55.3088,10.4398,"Årslev"
"523","2020-01-22 21:00:00",1.7,2,1.4,55.3088,10.4398,"Årslev"
"524","2020-01-22 22:00:00",1.6,2,1.1,55.3088,10.4398,"Årslev"
"525","2020-01-22 23:00:00",1.8,2,1.5,55.3088,10.4398,"Årslev"
"526","2020-01-23 00:00:00",1.9,2.4,1.6,55.3088,10.4398,"Årslev"
"527","2020-01-23 01:00:00",2.7,2.9,2.4,55.3088,10.4398,"Årslev"
"528","2020-01-23 02:00:00",3.2,3.5,2.9,55.3088,10.4398,"Årslev"
"529","2020-01-23 03:00:00",3.2,3.4,3.1,55.3088,10.4398,"Årslev"
"530","2020-01-23 04:00:00",3.7,4,3.2,55.3088,10.4398,"Årslev"
"531","2020-01-23 05:00:00",4,4.2,3.8,55.3088,10.4398,"Årslev"
"532","2020-01-23 06:00:00",4.4,4.6,4.1,55.3088,10.4398,"Årslev"
"533","2020-01-23 07:00:00",4.5,4.6,4.4,55.3088,10.4398,"Årslev"
"534","2020-01-23 08:00:00",4.6,4.7,4.5,55.3088,10.4398,"Årslev"
"535","2020-01-23 09:00:00",4.7,5,4.5,55.3088,10.4398,"Årslev"
"536","2020-01-23 10:00:00",5.1,5.3,5,55.3088,10.4398,"Årslev"
"537","2020-01-23 11:00:00",5.2,5.4,5,55.3088,10.4398,"Årslev"
"538","2020-01-23 12:00:00",5.1,5.4,4.9,55.3088,10.4398,"Årslev"
"539","2020-01-23 13:00:00",5.3,5.5,5.1,55.3088,10.4398,"Årslev"
"540","2020-01-23 14:00:00",5.4,5.6,5.3,55.3088,10.4398,"Årslev"
"541","2020-01-23 15:00:00",5.4,5.6,5.2,55.3088,10.4398,"Årslev"
"542","2020-01-23 16:00:00",5.3,5.4,5.2,55.3088,10.4398,"Årslev"
"543","2020-01-23 17:00:00",5.3,5.4,5.1,55.3088,10.4398,"Årslev"
"544","2020-01-23 18:00:00",5.2,5.4,5,55.3088,10.4398,"Årslev"
"545","2020-01-23 19:00:00",5.1,5.3,5,55.3088,10.4398,"Årslev"
"546","2020-01-23 20:00:00",5.2,5.3,5,55.3088,10.4398,"Årslev"
"547","2020-01-23 21:00:00",5.2,5.4,5.1,55.3088,10.4398,"Årslev"
"548","2020-01-23 22:00:00",5.2,5.4,5.1,55.3088,10.4398,"Årslev"
"549","2020-01-23 23:00:00",5.2,5.4,5,55.3088,10.4398,"Årslev"
"550","2020-01-24 00:00:00",5.3,5.4,5.1,55.3088,10.4398,"Årslev"
"551","2020-01-24 01:00:00",5.4,5.6,5.3,55.3088,10.4398,"Årslev"
"552","2020-01-24 02:00:00",5.5,5.7,5.4,55.3088,10.4398,"Årslev"
"553","2020-01-24 03:00:00",5.5,5.6,5.3,55.3088,10.4398,"Årslev"
"554","2020-01-24 04:00:00",5.5,5.8,5.4,55.3088,10.4398,"Årslev"
"555","2020-01-24 05:00:00",5.6,5.7,5.4,55.3088,10.4398,"Årslev"
"556","2020-01-24 06:00:00",5.6,5.8,5.5,55.3088,10.4398,"Årslev"
"557","2020-01-24 07:00:00",5.7,5.8,5.6,55.3088,10.4398,"Årslev"
"558","2020-01-24 08:00:00",5.7,5.8,5.6,55.3088,10.4398,"Årslev"
"559","2020-01-24 09:00:00",5.7,5.9,5.5,55.3088,10.4398,"Årslev"
"560","2020-01-24 10:00:00",5.8,5.9,5.6,55.3088,10.4398,"Årslev"
"561","2020-01-24 11:00:00",6,6.3,5.8,55.3088,10.4398,"Årslev"
"562","2020-01-24 12:00:00",6.2,6.4,6,55.3088,10.4398,"Årslev"
"563","2020-01-24 13:00:00",6.4,6.6,6.2,55.3088,10.4398,"Årslev"
"564","2020-01-24 14:00:00",6.5,6.7,6.4,55.3088,10.4398,"Årslev"
"565","2020-01-24 15:00:00",6.5,6.6,6.3,55.3088,10.4398,"Årslev"
"566","2020-01-24 16:00:00",6.3,6.5,6.1,55.3088,10.4398,"Årslev"
"567","2020-01-24 17:00:00",6.2,6.3,6.1,55.3088,10.4398,"Årslev"
"568","2020-01-24 18:00:00",6.2,6.3,6.1,55.3088,10.4398,"Årslev"
"569","2020-01-24 19:00:00",6.2,6.3,6.1,55.3088,10.4398,"Årslev"
"570","2020-01-24 20:00:00",6,6.3,5.7,55.3088,10.4398,"Årslev"
"571","2020-01-24 21:00:00",5.8,6,5.7,55.3088,10.4398,"Årslev"
"572","2020-01-24 22:00:00",5.8,5.9,5.7,55.3088,10.4398,"Årslev"
"573","2020-01-24 23:00:00",5.8,5.9,5.7,55.3088,10.4398,"Årslev"
"574","2020-01-25 00:00:00",5.8,6,5.7,55.3088,10.4398,"Årslev"
"575","2020-01-25 01:00:00",5.9,6,5.8,55.3088,10.4398,"Årslev"
"576","2020-01-25 02:00:00",6,6.1,5.8,55.3088,10.4398,"Årslev"
"577","2020-01-25 03:00:00",5.9,6.1,5.8,55.3088,10.4398,"Årslev"
"578","2020-01-25 04:00:00",5.9,6.1,5.7,55.3088,10.4398,"Årslev"
"579","2020-01-25 05:00:00",5.8,5.9,5.7,55.3088,10.4398,"Årslev"
"580","2020-01-25 06:00:00",5.8,5.9,5.7,55.3088,10.4398,"Årslev"
"581","2020-01-25 07:00:00",5.8,6,5.7,55.3088,10.4398,"Årslev"
"582","2020-01-25 08:00:00",5.8,5.9,5.7,55.3088,10.4398,"Årslev"
"583","2020-01-25 09:00:00",5.6,5.8,5.5,55.3088,10.4398,"Årslev"
"584","2020-01-25 10:00:00",5.8,6.1,5.6,55.3088,10.4398,"Årslev"
"585","2020-01-25 11:00:00",6.2,6.4,6,55.3088,10.4398,"Årslev"
"586","2020-01-25 12:00:00",6.3,6.5,6.1,55.3088,10.4398,"Årslev"
"587","2020-01-25 13:00:00",6.5,6.7,6.4,55.3088,10.4398,"Årslev"
"588","2020-01-25 14:00:00",6.4,6.6,6.2,55.3088,10.4398,"Årslev"
"589","2020-01-25 15:00:00",6.2,6.5,5.9,55.3088,10.4398,"Årslev"
"590","2020-01-25 16:00:00",6,6.2,5.9,55.3088,10.4398,"Årslev"
"591","2020-01-25 17:00:00",5.8,6,5.7,55.3088,10.4398,"Årslev"
"592","2020-01-25 18:00:00",5.5,5.7,5.3,55.3088,10.4398,"Årslev"
"593","2020-01-25 19:00:00",5.3,5.5,5.1,55.3088,10.4398,"Årslev"
"594","2020-01-25 20:00:00",5.1,5.2,4.9,55.3088,10.4398,"Årslev"
"595","2020-01-25 21:00:00",4.8,5.1,4.6,55.3088,10.4398,"Årslev"
"596","2020-01-25 22:00:00",4.5,4.7,4.3,55.3088,10.4398,"Årslev"
"597","2020-01-25 23:00:00",4.3,4.5,4,55.3088,10.4398,"Årslev"
"598","2020-01-26 00:00:00",4.1,4.3,3.9,55.3088,10.4398,"Årslev"
"599","2020-01-26 01:00:00",3.8,4,3.6,55.3088,10.4398,"Årslev"
"600","2020-01-26 02:00:00",3.6,3.8,3.5,55.3088,10.4398,"Årslev"
"601","2020-01-26 03:00:00",3.5,3.7,3.4,55.3088,10.4398,"Årslev"
"602","2020-01-26 04:00:00",3.4,3.5,3.3,55.3088,10.4398,"Årslev"
"603","2020-01-26 05:00:00",3.3,3.5,3.1,55.3088,10.4398,"Årslev"
"604","2020-01-26 06:00:00",3.2,3.3,3,55.3088,10.4398,"Årslev"
"605","2020-01-26 07:00:00",3.1,3.2,2.9,55.3088,10.4398,"Årslev"
"606","2020-01-26 08:00:00",3,3.3,2.9,55.3088,10.4398,"Årslev"
"607","2020-01-26 09:00:00",3.2,3.3,3,55.3088,10.4398,"Årslev"
"608","2020-01-26 10:00:00",3.4,3.6,3.1,55.3088,10.4398,"Årslev"
"609","2020-01-26 11:00:00",3.7,4,3.5,55.3088,10.4398,"Årslev"
"610","2020-01-26 12:00:00",4.1,4.3,3.8,55.3088,10.4398,"Årslev"
"611","2020-01-26 13:00:00",4.5,4.9,4.1,55.3088,10.4398,"Årslev"
"612","2020-01-26 14:00:00",4.8,5,4.6,55.3088,10.4398,"Årslev"
"613","2020-01-26 15:00:00",4.3,4.7,4,55.3088,10.4398,"Årslev"
"614","2020-01-26 16:00:00",3.7,4.1,3.3,55.3088,10.4398,"Årslev"
"615","2020-01-26 17:00:00",3.4,3.5,3.2,55.3088,10.4398,"Årslev"
"616","2020-01-26 18:00:00",3.5,3.6,3.3,55.3088,10.4398,"Årslev"
"617","2020-01-26 19:00:00",3.3,3.5,3,55.3088,10.4398,"Årslev"
"618","2020-01-26 20:00:00",3.2,3.5,3,55.3088,10.4398,"Årslev"
"619","2020-01-26 21:00:00",3.4,3.6,3.3,55.3088,10.4398,"Årslev"
"620","2020-01-26 22:00:00",3.3,3.5,3.2,55.3088,10.4398,"Årslev"
"621","2020-01-26 23:00:00",3.2,3.4,3.1,55.3088,10.4398,"Årslev"
"622","2020-01-27 00:00:00",3.3,3.5,3.1,55.3088,10.4398,"Årslev"
"623","2020-01-27 01:00:00",3.5,3.8,3.3,55.3088,10.4398,"Årslev"
"624","2020-01-27 02:00:00",3.8,4,3.7,55.3088,10.4398,"Årslev"
"625","2020-01-27 03:00:00",4,4.2,3.7,55.3088,10.4398,"Årslev"
"626","2020-01-27 04:00:00",4.1,4.3,3.9,55.3088,10.4398,"Årslev"
"627","2020-01-27 05:00:00",4.1,4.3,4,55.3088,10.4398,"Årslev"
"628","2020-01-27 06:00:00",4.2,4.5,4,55.3088,10.4398,"Årslev"
"629","2020-01-27 07:00:00",4.5,4.6,4.4,55.3088,10.4398,"Årslev"
"630","2020-01-27 08:00:00",4.6,4.9,4.4,55.3088,10.4398,"Årslev"
"631","2020-01-27 09:00:00",4.9,5,4.7,55.3088,10.4398,"Årslev"
"632","2020-01-27 10:00:00",5.1,5.4,4.9,55.3088,10.4398,"Årslev"
"633","2020-01-27 11:00:00",5.6,5.9,5.3,55.3088,10.4398,"Årslev"
"634","2020-01-27 12:00:00",6,6.2,5.8,55.3088,10.4398,"Årslev"
"635","2020-01-27 13:00:00",6.2,6.4,6,55.3088,10.4398,"Årslev"
"636","2020-01-27 14:00:00",6.5,6.8,6.3,55.3088,10.4398,"Årslev"
"637","2020-01-27 15:00:00",6.7,6.9,6.6,55.3088,10.4398,"Årslev"
"638","2020-01-27 16:00:00",6.6,6.7,6.4,55.3088,10.4398,"Årslev"
"639","2020-01-27 17:00:00",6.6,6.8,6.4,55.3088,10.4398,"Årslev"
"640","2020-01-27 18:00:00",6.4,6.6,6.3,55.3088,10.4398,"Årslev"
"641","2020-01-27 19:00:00",6.3,6.5,6.2,55.3088,10.4398,"Årslev"
"642","2020-01-27 20:00:00",6.4,6.5,6.3,55.3088,10.4398,"Årslev"
"643","2020-01-27 21:00:00",6.2,6.4,6,55.3088,10.4398,"Årslev"
"644","2020-01-27 22:00:00",6.2,6.3,6,55.3088,10.4398,"Årslev"
"645","2020-01-27 23:00:00",6,6.2,5.8,55.3088,10.4398,"Årslev"
"646","2020-01-28 00:00:00",5.8,6,5.6,55.3088,10.4398,"Årslev"
"647","2020-01-28 01:00:00",5.6,5.8,5.5,55.3088,10.4398,"Årslev"
"648","2020-01-28 02:00:00",5.7,5.9,5.5,55.3088,10.4398,"Årslev"
"649","2020-01-28 03:00:00",5.5,5.7,5.2,55.3088,10.4398,"Årslev"
"650","2020-01-28 04:00:00",5.3,5.4,5.1,55.3088,10.4398,"Årslev"
"651","2020-01-28 05:00:00",5.3,5.4,5.2,55.3088,10.4398,"Årslev"
"652","2020-01-28 06:00:00",5.3,5.4,5.1,55.3088,10.4398,"Årslev"
"653","2020-01-28 07:00:00",5.1,5.4,4.8,55.3088,10.4398,"Årslev"
"654","2020-01-28 08:00:00",5.1,5.3,4.9,55.3088,10.4398,"Årslev"
"655","2020-01-28 09:00:00",5.3,5.4,5.2,55.3088,10.4398,"Årslev"
"656","2020-01-28 10:00:00",5.2,5.3,5,55.3088,10.4398,"Årslev"
"657","2020-01-28 11:00:00",5.3,5.5,5.1,55.3088,10.4398,"Årslev"
"658","2020-01-28 12:00:00",5.7,6.1,5.4,55.3088,10.4398,"Årslev"
"659","2020-01-28 13:00:00",5.7,5.9,5.5,55.3088,10.4398,"Årslev"
"660","2020-01-28 14:00:00",6.1,6.3,5.6,55.3088,10.4398,"Årslev"
"661","2020-01-28 15:00:00",5.9,6.3,5.7,55.3088,10.4398,"Årslev"
"662","2020-01-28 16:00:00",5.5,5.8,5.3,55.3088,10.4398,"Årslev"
"663","2020-01-28 17:00:00",5.2,5.3,5,55.3088,10.4398,"Årslev"
"664","2020-01-28 18:00:00",4.9,5.2,4.5,55.3088,10.4398,"Årslev"
"665","2020-01-28 19:00:00",4.2,4.6,3.8,55.3088,10.4398,"Årslev"
"666","2020-01-28 20:00:00",3.9,4,3.7,55.3088,10.4398,"Årslev"
"667","2020-01-28 21:00:00",4.2,4.4,3.9,55.3088,10.4398,"Årslev"
"668","2020-01-28 22:00:00",4.4,4.6,4.1,55.3088,10.4398,"Årslev"
"669","2020-01-28 23:00:00",4.4,4.6,4.2,55.3088,10.4398,"Årslev"
"670","2020-01-29 00:00:00",4.2,4.4,4,55.3088,10.4398,"Årslev"
"671","2020-01-29 01:00:00",3.7,4,3.4,55.3088,10.4398,"Årslev"
"672","2020-01-29 02:00:00",3.4,3.7,3.1,55.3088,10.4398,"Årslev"
"673","2020-01-29 03:00:00",3.2,3.4,2.9,55.3088,10.4398,"Årslev"
"674","2020-01-29 04:00:00",2.6,3,2.4,55.3088,10.4398,"Årslev"
"675","2020-01-29 05:00:00",2.6,2.8,2.4,55.3088,10.4398,"Årslev"
"676","2020-01-29 06:00:00",2.4,2.6,2.1,55.3088,10.4398,"Årslev"
"677","2020-01-29 07:00:00",2.8,3.1,2.5,55.3088,10.4398,"Årslev"
"678","2020-01-29 08:00:00",3.2,3.4,3,55.3088,10.4398,"Årslev"
"679","2020-01-29 09:00:00",3.7,4,3.3,55.3088,10.4398,"Årslev"
"680","2020-01-29 10:00:00",4.3,4.6,3.9,55.3088,10.4398,"Årslev"
"681","2020-01-29 11:00:00",4.8,5.6,4.5,55.3088,10.4398,"Årslev"
"682","2020-01-29 12:00:00",5.8,6.2,5.5,55.3088,10.4398,"Årslev"
"683","2020-01-29 13:00:00",6,6.3,5.8,55.3088,10.4398,"Årslev"
"684","2020-01-29 14:00:00",6.3,6.6,5.8,55.3088,10.4398,"Årslev"
"685","2020-01-29 15:00:00",6.2,6.6,5.9,55.3088,10.4398,"Årslev"
"686","2020-01-29 16:00:00",5.9,6,5.7,55.3088,10.4398,"Årslev"
"687","2020-01-29 17:00:00",5.4,5.7,5,55.3088,10.4398,"Årslev"
"688","2020-01-29 18:00:00",4.9,5.1,4.7,55.3088,10.4398,"Årslev"
"689","2020-01-29 19:00:00",4.7,4.9,4.5,55.3088,10.4398,"Årslev"
"690","2020-01-29 20:00:00",4.9,5.1,4.6,55.3088,10.4398,"Årslev"
"691","2020-01-29 21:00:00",4.8,5,4.5,55.3088,10.4398,"Årslev"
"692","2020-01-29 22:00:00",4.8,5.2,4.4,55.3088,10.4398,"Årslev"
"693","2020-01-29 23:00:00",4.8,5.2,4.4,55.3088,10.4398,"Årslev"
"694","2020-01-30 00:00:00",4.7,4.8,4.5,55.3088,10.4398,"Årslev"
"695","2020-01-30 01:00:00",4.9,5.1,4.7,55.3088,10.4398,"Årslev"
"696","2020-01-30 02:00:00",4.6,4.8,4.4,55.3088,10.4398,"Årslev"
"697","2020-01-30 03:00:00",4.5,4.7,4.3,55.3088,10.4398,"Årslev"
"698","2020-01-30 04:00:00",5.1,5.8,4.5,55.3088,10.4398,"Årslev"
"699","2020-01-30 05:00:00",6.4,6.8,5.8,55.3088,10.4398,"Årslev"
"700","2020-01-30 06:00:00",6.8,6.9,6.6,55.3088,10.4398,"Årslev"
"701","2020-01-30 07:00:00",6.8,7,6.7,55.3088,10.4398,"Årslev"
"702","2020-01-30 08:00:00",7,7.2,6.8,55.3088,10.4398,"Årslev"
"703","2020-01-30 09:00:00",7.1,7.3,7,55.3088,10.4398,"Årslev"
"704","2020-01-30 10:00:00",7.3,7.5,7.1,55.3088,10.4398,"Årslev"
"705","2020-01-30 11:00:00",7.5,7.6,7.3,55.3088,10.4398,"Årslev"
"706","2020-01-30 12:00:00",7.7,7.9,7.5,55.3088,10.4398,"Årslev"
"707","2020-01-30 13:00:00",7.6,7.9,7.5,55.3088,10.4398,"Årslev"
"708","2020-01-30 14:00:00",7.3,7.6,7.1,55.3088,10.4398,"Årslev"
"709","2020-01-30 15:00:00",7,7.2,6.7,55.3088,10.4398,"Årslev"
"710","2020-01-30 16:00:00",6.6,6.8,6.4,55.3088,10.4398,"Årslev"
"711","2020-01-30 17:00:00",6.4,6.6,6.3,55.3088,10.4398,"Årslev"
"712","2020-01-30 18:00:00",6.3,6.5,6.1,55.3088,10.4398,"Årslev"
"713","2020-01-30 19:00:00",6.2,6.4,6,55.3088,10.4398,"Årslev"
"714","2020-01-30 20:00:00",5.9,6.3,5.6,55.3088,10.4398,"Årslev"
"715","2020-01-30 21:00:00",5.9,6.1,5.6,55.3088,10.4398,"Årslev"
"716","2020-01-30 22:00:00",6.4,6.9,5.9,55.3088,10.4398,"Årslev"
"717","2020-01-30 23:00:00",7.2,7.5,6.9,55.3088,10.4398,"Årslev"
"718","2020-01-31 00:00:00",7.4,7.6,7.3,55.3088,10.4398,"Årslev"
"719","2020-01-31 01:00:00",8,8.3,7.6,55.3088,10.4398,"Årslev"
"720","2020-01-31 02:00:00",8.2,8.3,8,55.3088,10.4398,"Årslev"
"721","2020-01-31 03:00:00",8.1,8.3,7.7,55.3088,10.4398,"Årslev"
"722","2020-01-31 04:00:00",7.8,8.1,7.7,55.3088,10.4398,"Årslev"
"723","2020-01-31 05:00:00",7.6,7.8,7.4,55.3088,10.4398,"Årslev"
"724","2020-01-31 06:00:00",7.5,7.8,7.3,55.3088,10.4398,"Årslev"
"725","2020-01-31 07:00:00",7.4,7.5,7.1,55.3088,10.4398,"Årslev"
"726","2020-01-31 08:00:00",7.1,7.3,6.9,55.3088,10.4398,"Årslev"
"727","2020-01-31 09:00:00",7.3,7.5,7.1,55.3088,10.4398,"Årslev"
"728","2020-01-31 10:00:00",7.4,7.6,7.2,55.3088,10.4398,"Årslev"
"729","2020-01-31 11:00:00",7.7,8,7.5,55.3088,10.4398,"Årslev"
"730","2020-01-31 12:00:00",7.8,7.9,7.5,55.3088,10.4398,"Årslev"
"731","2020-01-31 13:00:00",7.7,7.9,7.4,55.3088,10.4398,"Årslev"
"732","2020-01-31 14:00:00",7.6,8,7.2,55.3088,10.4398,"Årslev"
"733","2020-01-31 15:00:00",7.1,7.4,7,55.3088,10.4398,"Årslev"
"734","2020-01-31 16:00:00",7.1,7.3,6.9,55.3088,10.4398,"Årslev"
"735","2020-01-31 17:00:00",7.3,7.5,7,55.3088,10.4398,"Årslev"
"736","2020-01-31 18:00:00",7.6,7.9,7.4,55.3088,10.4398,"Årslev"
"737","2020-01-31 19:00:00",7.8,8,7.7,55.3088,10.4398,"Årslev"
"738","2020-01-31 20:00:00",7.9,8,7.7,55.3088,10.4398,"Årslev"
"739","2020-01-31 21:00:00",7.8,7.9,7.7,55.3088,10.4398,"Årslev"
"740","2020-01-31 22:00:00",8,8.2,7.7,55.3088,10.4398,"Årslev"
"741","2020-01-31 23:00:00",8.1,8.2,7.9,55.3088,10.4398,"Årslev"
"742","2020-01-01 01:00:00",5.2,5.3,5,55.2444,9.8882,"Assens/Torø"
"743","2020-01-01 02:00:00",5.3,5.6,5.1,55.2444,9.8882,"Assens/Torø"
"744","2020-01-01 03:00:00",5.5,5.6,5.3,55.2444,9.8882,"Assens/Torø"
"745","2020-01-01 04:00:00",5.4,5.6,5.3,55.2444,9.8882,"Assens/Torø"
"746","2020-01-01 05:00:00",5.5,5.7,5.4,55.2444,9.8882,"Assens/Torø"
"747","2020-01-01 06:00:00",5.5,5.6,5.4,55.2444,9.8882,"Assens/Torø"
"748","2020-01-01 07:00:00",5.6,5.8,5.5,55.2444,9.8882,"Assens/Torø"
"749","2020-01-01 08:00:00",5.6,5.8,5.5,55.2444,9.8882,"Assens/Torø"
"750","2020-01-01 09:00:00",5.6,5.7,5.5,55.2444,9.8882,"Assens/Torø"
"751","2020-01-01 10:00:00",5.5,5.7,5.4,55.2444,9.8882,"Assens/Torø"
"752","2020-01-01 11:00:00",5.5,5.6,5.3,55.2444,9.8882,"Assens/Torø"
"753","2020-01-01 12:00:00",5.5,5.7,5.4,55.2444,9.8882,"Assens/Torø"
"754","2020-01-01 13:00:00",5.5,5.7,5.3,55.2444,9.8882,"Assens/Torø"
"755","2020-01-01 14:00:00",5.3,5.5,5,55.2444,9.8882,"Assens/Torø"
"756","2020-01-01 15:00:00",4.7,5.1,4.4,55.2444,9.8882,"Assens/Torø"
"757","2020-01-01 16:00:00",3.9,4.7,3.3,55.2444,9.8882,"Assens/Torø"
"758","2020-01-01 17:00:00",3.4,3.6,3.1,55.2444,9.8882,"Assens/Torø"
"759","2020-01-01 18:00:00",3.1,3.4,2.9,55.2444,9.8882,"Assens/Torø"
"760","2020-01-01 19:00:00",2.8,3,2.5,55.2444,9.8882,"Assens/Torø"
"761","2020-01-01 20:00:00",2.5,2.8,2.3,55.2444,9.8882,"Assens/Torø"
"762","2020-01-01 21:00:00",2.5,2.8,2.2,55.2444,9.8882,"Assens/Torø"
"763","2020-01-01 22:00:00",2.6,2.8,2.2,55.2444,9.8882,"Assens/Torø"
"764","2020-01-01 23:00:00",2.8,3,2.6,55.2444,9.8882,"Assens/Torø"
"765","2020-01-02 00:00:00",2.8,3,2.7,55.2444,9.8882,"Assens/Torø"
"766","2020-01-02 01:00:00",2.9,3.2,2.8,55.2444,9.8882,"Assens/Torø"
"767","2020-01-02 02:00:00",3.2,3.5,3,55.2444,9.8882,"Assens/Torø"
"768","2020-01-02 03:00:00",3.5,3.7,3.3,55.2444,9.8882,"Assens/Torø"
"769","2020-01-02 04:00:00",3.4,3.8,3.2,55.2444,9.8882,"Assens/Torø"
"770","2020-01-02 05:00:00",3.1,3.4,2.9,55.2444,9.8882,"Assens/Torø"
"771","2020-01-02 06:00:00",3,3.1,2.7,55.2444,9.8882,"Assens/Torø"
"772","2020-01-02 07:00:00",2.7,2.9,2.5,55.2444,9.8882,"Assens/Torø"
"773","2020-01-02 08:00:00",2.8,2.9,2.4,55.2444,9.8882,"Assens/Torø"
"774","2020-01-02 09:00:00",2.6,2.8,2.3,55.2444,9.8882,"Assens/Torø"
"775","2020-01-02 10:00:00",2.8,3,2.6,55.2444,9.8882,"Assens/Torø"
"776","2020-01-02 11:00:00",2.8,3,2.6,55.2444,9.8882,"Assens/Torø"
"777","2020-01-02 12:00:00",2.9,3.3,2.7,55.2444,9.8882,"Assens/Torø"
"778","2020-01-02 13:00:00",3.3,3.5,3,55.2444,9.8882,"Assens/Torø"
"779","2020-01-02 14:00:00",3.2,3.5,3,55.2444,9.8882,"Assens/Torø"
"780","2020-01-02 15:00:00",2.9,3.1,2.7,55.2444,9.8882,"Assens/Torø"
